,Tweet,label
1845,well sudden hear year involved washington supporting people many year people politician side democrat republican liberal conservative supported everybody recently politician hope maybe consider politician right hate term politician supporting politician recent article somewhere said donald trump world class businessman go get along everybody supported democrat supported republican businessman owed company family worker everybody get along part problem washington chris,1
1846,total gridlock nobody get along need people get along need able get thing done,1
1847,well well wait minute first say increase federal minimum wage said ohio increased modestly every single year federal minimum wage increase,1
1848,well state state want ought sit businesspeople lawmaker figure work hold second everything else person stage actually chief architect balancing federal budget theory know put everything together know spent year life get worshiping balanced budget shrine reason commonsense regulation lower tax individual business fiscal plan make sense job creator expand employment happened job exploding bill clinton tried take credit went ohio job formula easy fought entire washington establishment balance budget must affect every single thing everything federal government specifically get theory broad statement willing take heat fact fought republican president thought offering constructive proposal fix economy talk one person stage one person candidate president either party restored economic strength growth balanced budget paid debt cut tax thing people country want theory reality,1
1849,yes choice clear look actual record know donald mentioned moment ago business writing check liberal democrat fact check writing listen could understand write check city commission looking zoning waiver building building may corrupt could understand real estate developer,1
1850,donald trump donald trump supported jimmy carter ronald reagan donald supported john kerry george bush like obamacare donald trump funded harry reid nancy pelosi taking congress pas obamacare immigration like amnesty like gang eight donald trump funded five eight member gang eight let talk election choice republican primary voter making best prepared stand hillary clinton beat hillary clinton donald trump written check hillary clinton twice three time ten time four check senate campaign new york senator cost business presidential campaign donald trump wrote four check elect hillary clinton president,1
1851,like ask donald write check hillary clinton president business stand debate stage say think president,1
1852,actually business business pride including outside united state almost deal outside hope able stop soon let child handle many many deal outside united state support politician supported hillary clinton supported many people way fact business support heavily ronald reagan also supported george bush way,1
1853,would say,1
1854,hillary clinton debate stage wrote check wrote four check president,1
1855,let tell something ted last person hillary clinton want face donald trump,1
1856,tell,1
1857,hello,1
1858,nice megyn,1
1859,looking well looking well,1
1860,know exactly talk record first buzzfeed one said circumstance run president wrong lot people said meeting editorial board new york time nice meeting many thing record think suggestion suggestion think record important thing think powerful thing say three gentleman gone record many time reporter think want honor would always honor say though term immigration almost anything else always know tug pull deal know watch ted stand senate floor great respect stood day half something meantime came nothing able flexibility negotiation sometimes ask want negotiate point may discussed something like new york time would never release record conversation think fair frankly anybody,1
1861,flexible flexible give example going build wall one want wall one build wall,1
1862,going get built way mexico going pay wall tell mexico going pay wall,1
1863,used example necessarily said whatever said wall foot high going foot foot could well could well want higher,1
1864,could well always give take always negotiation best negotiator know make great deal need give take government give take never going agree anything,1
1865,well first let say issue record new york time donald tonight tell new york time release audio exactly see true view immigration,1
1866,fine,1
1867,major issue campaign made center issue far record concerned absolutely want solve issue best could senate controlled liberal democrat harry reid hope house made conservative would take make even stronger said repeatedly time saying said throughout process need issue,1
1868,president dealt way done senate done first foremost bringing illegal immigration control proving american people done anything else happen something american people support see willing support going executive order going ram throat,1
1869,say one thing marco said understand talking little give take little negotiation know ok worst thing world nothing wrong happen much stronger illegal immigration sheriff joe arpaio endorsed endorses believe strongest arizona give take ok thought said ok may differ degree said ok,1
1870,never would think much respect deal record deal bret chris record much respect process say release everything would,1
1871,changing changing need highly skilled people country get need silicon valley absolutely need highly skilled one biggest problem people go best college go harvard go stanford go wharton soon finished get shoved want stay country want stay desperately able stay purpose absolutely able keep brain power country,1
1872,changing softening position talented people country,1
1873,correct,1
1874,playing,1
1875,playing anybody fantasy playing fact country trouble tremendous problem crime border disaster like piece swiss cheese going stop going stop people coming country illegally going stop,1
1876,well abuse h b program rampant face h b abuse proposed promised president impose day moratorium h b program implement comprehensive investigation audit got company firing american worker bringing foreign worker forcing train replacement would note dissimilar discovered last debate concerning hotel donald owns florida florida hotel brought hundred foreign worker afterwards really striking watched cnn interview donald explained said well problem find american qualified want work waiter waitress let ask people many people worked waiter waitress,1
1877,million across country astonishing statement know marco dad started bartender dad started washing dish yet know many american wanted job,1
1878,roughly applied donald hired new york time tape troubling reported donald told editorial board new york time saying immigration believe going build wall going deport people rhetoric voter say easy solution simply release tape everyone home mad politician lied u donald record right standing,1
1879,record right one repeatedly hiring illegal alien,1
1880,abusing american worker,1
1881,first ten thousand people working percent people country country proud club palm beach florida called mar lago club successful club short season called season go november march month five month people want short term job want bring people send people done legally done process,1
1882,approved government palm beach west palm beach bring people bring want hire many american want part time short part time job,1
1883,accurate sorry megyn accurate least american applied last year none hired,1
1884,wrong,1
1885,interviewed,1
1886,wrong,1
1887,hired,1
1888,wrong,1
1889,way let explain inaudible h b,1
1890,wrong,1
1891,bring way bring someone one visa go work anybody else either work go back home basically captive worry competing higher wage another hotel street bring worker abroad argue fight behalf american worker chance help american,1
1892,chance help american worker making clothes overseas hiring worker overseas,1
1893,hotel season thing take lot people get take lot people long term employee short term employee choice hotel hot area hot area,1
1894,american hot area,1
1895,hard get people hotel exact thing understand legal process procedure part law take advantage nothing wrong choice,1
1896,donald could resolve issue quickly,1
1897,releasing new york time tape listen maybe right,1
1898,subject,1
1899,tell misleading american people case,1
1900,tape subject,1
1901,tell tape prove innocent,1
1902,fact went manhattan said lying american people voter right know,1
1903,liar lying guy,1
1904,lied many time,1
1905,one one,1
1906,release tape release tape,1
1907,one let tell let tell,1
1908,excuse excuse given answer lyin ted given answer,1
1909,correct libya,1
1910,correct,1
1911,well bret argued beginning isi order defeat isi must deny operating space isi radical group matter grow al qaida able carry taliban gave operating space afghanistan today operating space largely based iraq syria warning libyan presence better part two year need targeted wherever operating space need defeated ground ground force made primarily sunni arab radical sunni movement defeated driven territory held sunni arab require specific number american special operator combination increase air strike include necessary operating space libya fact using project sinai egypt ultimately europe well,1
1912,well first clear serve year defense committee anybody stage secondly called pentagon help secretary rumsfeld difficulty say look let tell happened libya pointed last debate hillary clinton worked aggressively depose moammar gadhafi business working u cooperating u denuclearized pushed fertile ground isi fortunately libya city coast libya desert fact matter absolutely special force mean going work come got go back invasion pushed saddam hussein kuwait ground significant number include muslim arab friend work u air broad coalition made kind people involved defeated saddam got ground air syria iraq point deal libya concerned isi getting hand oilfield libya able fund operation fact cool calm deliberate effective take care job come home need military foreign policy,1
1913,refuse going refuse believe,1
1914,let tell look middle east chopping head chopping head christian anybody else happens way drowning people steel cage talking waterboarding really started ted question asked ted last two debate ago waterboarding ted know hard time question totally honest came think waterboarding said fine want go stronger go stronger,1
1915,way feel imagine imagine people animal middle east chop head sitting around talking seeing hard problem waterboarding go waterboarding go tougher waterboarding opinion,1
1916,leader leader always leader never problem leading people say going leadership,1
1917,well look know family fly world trade center man fly world trade center family get sent back going think know went way iraq went back certain territory knew happening wife knew exactly happening left two day early respect world trade center went back went watched husband television flying world trade center flying pentagon probably trying fly white house except brave soul third plane right,1
1918,problem,1
1919,bret know think american people understand yelling cursing people make tough guy need commander chief number one rebuild military like ronald reagan coming weak jimmy carter administration passed tax reform regulatory reform economy took generated million high paying job trillion new revenue rebuilt military bankrupted soviet union cold war president exact thing radical islamic terrorism rebuild military remains mightiest fighting force face planet commander chief every militant face earth understand go join isi wage jihad united state america signing death warrant,1
1920,well bret someone spent much life law enforcement believe start fact evidence first ending verdict news first broke united state government engaging massive surveillance american citizen troubling development united state congress acted correct time said initial statement evidence indicated edward snowden violated law prosecuted violating law indeed since evidence clear snowden violate law appears committed treason treason defined constitution giving aid comfort enemy america snowden made easier terrorist avoid detection snowden comment afterwards behavior afterwards fled russia fled china conduct afterwards indicates whistleblower instead undermining ability defend country need president rash pop hip wait see fact act defend country,1
1921,think richard haass excellent lot respect think general keane excellent think like colonel jacob much see know many people think really excellent end going decision asked question snowden tell right beginning said spy get back russia respected country would sent back immediately spy take long time figure one believe would get best people people comfortable right thing,1
1922,bret interesting note think good record took survey foreign policy magazine foreign policy expert would best person conduct foreign policy candidate race received percent vote jeb bush received percent vote everybody else none made double digit experience know hear ronald reagan rebuilding military ronald reagan rebuilt military worked ronald reagan rebuilt economy worked knew ronald reagan leave right come figure one,1
1923,made mistake going iraq never said made mistake,1
1924,respond first,1
1925,long time,1
1926,well afghanistan mean iraq think stay afghanistan fact right next pakistan nuclear weapon protect nuclear weapon change game always going iraq fact believe always case sort one interview great friend mine howard stern said said,1
1927,said meekly long went said meekly well maybe maybe know time got point always iraq afghanistan felt one notice corrected second day ok second question,1
1928,let explain right let explain first time question put early migration started heard number small number second day two three day later heard number going thousand thousand people know originally heard talking bringing small number said begrudgingly well guess maybe ok like let bring think build safe zone really building safe zone stay country go least way going problem,1
1929,set fully understand asking first heard question first time question ever asked first time really known question migration started much like ok time went back studied talking bringing thousand thousand changed tune think anything wrong,1
1930,megyn strong core,1
1931,strong core never seen successful person flexible certain degree flexibility certain degree flexibility,1
1932,instance let say second question say ok find ok want anything flexible learn mean knew question asked bill next day couple day later question asked know asked number people actually asked sean asked number people time number increased significantly,1
1933,next day learned mean nobody ever asked question brand new really mean show degree flexibility going one way think wrong mean rest life go wrong direction want change,1
1934,megyn,1
1935,meeting new hampshire know many michigan townhalls people come emotional meeting know really want know somebody tell something believe reason people upset country politician time tell want hear go washington go state capital wherever deliver promise know ran governor ohio said would balance budget would cut tax people said done said believe cut tax ohio governor country billion dollar worth tax cut running surplus ohio see getting heart soul people want change keep putting outsider bring change change come put outsider putting people understand compromise understand,1
1936,getting frustrated system must pick somebody record achievement talk,1
1937,talk record achievement restore credibility,1
1938,flexibility,1
1939,difference flexibility telling people whatever think need say get want,1
1940,donald done throughout career,1
1941,well trump university,1
1942,right,1
1943,relevant saw video last week sitting front camera saying going hire best people going hand pick going hand picked instructor best instructor world one way manager buffalo wild wing hired people borrowed money signed fake university people owe money got nothing return willing say whatever,1
1944,get give money,1
1945,find inaudible,1
1946,going country,1
1947,way,1
1948,case could settled easily settle case easily right ninety eight percent approval rating better business bureau,1
1949,false,1
1950,percent approval rating people took course better business bureau people like saying learn many many people witness settle case get sued often settle unlike lot people situation win,1
1951,many people witness tremendously well made lot money,1
1952,false,1
1953,taking course,1
1954,going see know,1
1955,better business bureau gave minus,1
1956,going see going see,1
1957,information,1
1958,go website marco rubio com,1
1959,information,1
1960,information got right information,1
1961,inaudible anymore,1
1962,reason care give information,1
1963,third people inaudible,1
1964,got information became,1
1965,marco know inaudible,1
1966,yes,1
1967,elevated,1
1968,give give tomorrow,1
1969,elevated,1
1970,small business,1
1971,right,1
1972,lead plaintiff getting case bad,1
1973,excuse lead plaintiff signed letter saying great tape saying great,1
1974,trying get case trying get case,1
1975,oh give break,1
1976,give break,1
1977,give break,1
1978,know let see happens court civil case easy settled could settle easy settled let see happens end couple year case ok,1
1979,yes going long time,1
1980,spoke one victim yesterday,1
1981,win case,1
1982,spoke one victim yesterday,1
1983,one one victim,1
1984,several obviously many talk every day spoke one told exactly happened signed course believed mr trump fantastic businessman donald going teach trick trade signed paid course asked additional money course really wanted real secret success pay even money know got course stuff pull zillow finally realized scam asked money back refused give money back tonight,1
1985,gave many people money back,1
1986,tonight say going give money back everybody want,1
1987,let,1
1988,see right end year almost people many many people signed called report card end like course like almost said terrific ok letter tape saying terrific let see happens end three year,1
1989,gave refund people asked refund certain period time gave refund people,1
1990,let see happens end three year let see right,1
1991,called pending litigation,1
1992,megyn relevant election,1
1993,trying american voter people signed course making promise intention keeping lose country stake future united state important election generation trying con people giving vote like conned people giving money,1
1994,let tell real con artist excuse excuse real con artist senator marco rubio elected florida worst voting record united state senate go vote absent go people florida stand get elected dogcatcher people florida people florida way know going spend million ad without chance point south people florida elect dogcatcher get right point know,1
1995,lot advertising thing might save doubt,1
1996,notice answer,1
1997,scammed people florida scammed people vote show senate vote scammed people defrauded people florida,1
1998,see answer always thing,1
1999,defrauded people florida little marco,1
2000,defrauding people thing way issue trump university another development mexico nothing except name building people put money building,1
2001,licensing,1
2002,lost money yes licensing told owned building gave money lost money time,1
2003,megyn let ask voter home debate want playing general election stake election high seven year million american struggling wage stagnating people hurting constitutional right assault nominate donald going spend spring fall summer republican nominee facing fraud trial,1
2004,oh stop,1
2005,hillary clinton saying,1
2006,minor case minor case,1
2007,give campaign foundation,1
2008,minor civil case,1
2009,hillary clinton,1
2010,give break,1
2011,pointing supported four time presidential race,1
2012,minor civil case,1
2013,donald learn interrupt complicated,1
2014,many many civil case,1
2015,count donald count,1
2016,give break,1
2017,count stake high one percent republican recognize nominating donald would disaster ask come join u supporting candidate come join u welcome team demonstrated twice three time five separate time beat donald want nominee ask stand u broad coalition people believe constitution believe freedom want turn country around,1
2018,believe politician talk action standing listening hearing say percentage cnn get mean percent based saying people dig number one number one correct statement get new cnn poll believe cnn mean know fox cnn spent cnn,1
2019,right respond,1
2020,cnn spent lot money poll came tell percent people percent people go percent people go five well excuse state listen like state everybody know super tuesday trump winner one person say even two people left right said great job take take five say better,1
2021,far leader listen politician try convince otherwise,1
2022,right well donald life poll every day tweet poll,1
2023,told u look cnn poll well good poll look cnn poll showed head head donald trump loses hillary clinton point lose close loses point poll told look show beating hillary clinton,1
2024,mess way last four poll row nominate candidate literally every side every issue course debate may two side done win stake high,1
2025,according,1
2026,know recent poll beating hillary clinton easily,1
2027,right look honestly see people meeting town hall take massive question get spend time last night woman came tell loss year old son took life see people country ted right wage gone long see rich get richer believe moving put money bank got interest money receive none son daughter living basement get good job rang much college debt people hungry fix people want know solve problem washington make sure stronger job growth better wage know else yearning want believe power fix thing live want power back begin thing community listen going long time appreciate discussion back forth lot people yearning somebody going bring america back leadership level neighborhood begin reignite spirit united state america let stop fighting,1
2028,well know talked others campaign talked candidate talked well happened flint terrible thing systemic breakdown every level government federal partially state partially federal level well way politicizing think unfair think someone woke one morning said let figure poison water system hurt someone,1
2029,accountability important say give governor credit took responsibility happened talked people held,1
2030,need change governor snyder point partisan issue way democrat tried turn partisan issue somehow republican woke morning decided oh good idea poison kid lead absurd outrageous true,1
2031,u outraged happened work together solve proper role government play federal level helping local community respond catastrophe kind deal people impacted ensure something like never happens,1
2032,well look first think mayor controlling school much different happened cleveland ohio african american democrat mayor union business leader came see said would help u pas legislation really create ceo environment take control school even invested buyout plan bought teacher long time many young teacher laid enthusiastic get back school worked beautifully cleveland coming back cleveland school coming back major overhaul thing happen urban school frankly look president take federal program bundle four bucket send state fixing school rest state local level particularly school board level,1
2033,also believe also believe need introduce vocational education school need mentoring school need situation people alternative forum get degree need school choice voucher charter school thing come together help megyn bottom line go quickly adult fight neighborhood community child education put politics aside everyone room play role lifting school lifting student school much politics get middle focus adult put child first see tremendous result people town going rise need involved thank,1
2034,well chris thank question let start observing detroit great city magnificent legacy utterly decimated year failed left wing policy,1
2035,know henry ford revolutionized automobile manufacturing brought automobile middle class world war ii detroit provided funded arsenal democracy help u win world war ii detroit silicon valley america population million people highest per caput income country year left wing democrat pursued destructive tax policy weak crime policy driven citizen,1
2036,city citizen vacant home one crime rampant outrage let say folk medium story medium ought telling destruction left wing policy million hurt,1
2037,way bring manufacturing back america number one lift regulation president repeal obamacare biggest job killer america pull back federal regulator epa regulator killing small business manufacturing tax plan detailed plan website tedcruz org called border adjustable get rid tax get rid corporate income tax death tax obamacare tax payroll tax replace percent business flat tax border adjustable mean export entirely tax free import pay percent business flat tax percent differential chris bring million manufacturing job back country bring steel industry back country create environment compete fair level playing field american ingenuity beat anyone right federal government giving u level playing field,1
2038,well look first try man faith every day best try focus faith do think t take care get do right humility loving enemy caring neighbor secondly look commerce business want sell somebody cupcake great ok ask participate something really like whole nother issue ok another issue like see happen supreme court ruled agree ruling favor marriage know traditional marriage man woman hope going happen supreme court ruling thing would settle go photographer take picture wedding say rather find another photographer sue court know problem country country need learn respect little bit tolerant one another end day go court common sense america way used book written called death common sense need bring back end day somebody pressured participate something deeply held religious belief going think dealing law know rather people figure without put another law book argument country come together country respect one another love one another lift country think people want thanks asking,1
2039,well listen adoption decided state level believer amendment constitution would leave question marriage state would leave question adoption state way two century nation history five unelected judge illegitimate wrong decision decided seize authority marriage wrongfully tear marriage law state interconnected question religious liberty last debate one colleague stage said question religious liberty supreme court nominee willing compromise negotiate tell area compromise marginal tax rate reach middle ground come core principle conviction come constitution bill right tell men woman home never compromise away religious liberty bret religious liberty lifelong passion spent two decade defending religious liberty including defending ten commandment supreme court winning defending pledge allegiance supreme court winning defending mojave desert veteran memorial lone white latin cross erected honor men woman gave life world war represented million veteran free defending memorial supreme court,1
2040,nothing say mean generally speaking agree said would certainly rather left state always favor surprised came decision would certainly would preferred left state think people would preferred,1
2041,possible second amendment said suggestion constitutional right every american protect family right second amendment reason right defense freedom speech reason clearly founder nation understood framer constitution understood life liberty pursue happiness safe,1
2042,second amendment people talk gun law need realize criminal follow gun law criminal definition ignore law,1
2043,gun right american talking law abiding citizen gun owner like pas law follow whatever law criminal continue pursue gun black market go commit crime steal gun gun law effective simply provide safety however ensure law abiding people access weapon protect gun protect criminal always well armed care law follow law protect second amendment president united state,1
2044,big defender second amendment look happened whether california people killed whether paris way toughest gun law world people killed many many people hospital gravely injured dying many people dying addition gun gun side room bullet going opposite direction would people killed tell right,1
2045,big supporter second amendment,1
2046,support anymore support ban assault,1
2047,well listen unlike donald would support banning firearm instance bill clinton banned many popular firearm america way study showed ban nothing reduce violent crime took away second amendment right law abiding citizen,1
2048,let point know easy political candidate rhetoric say support second amendment say time say donald said question supreme court nominee want compromise reach middle ground harry reid chuck schumer said last debate,1
2049,say say,1
2050,justice harry reid chuck schumer sign,1
2051,say,1
2052,would point harry reid chuck schumer democrat mr trump written check repeatedly justice two sign going left wing judicial activist undermine religious liberty one vote away heller decision overturned would effectively erase second amendment bill right care second amendment need ask stage know appoint principled constitutionalist court cut deal second amendment right,1
2053,listening talk action politician primary supporter john robert gave u obamacare,1
2054,flat wrong,1
2055,take look primary supporter pushed john robert pushed pushed bush ultimately appointed got appointed came time raise hand kill obamacare twice let u wrong thing man primary supporter read law journal read whatever want read read plenty stronger supporter john robert big mistake,1
2056,know donald tenuous relationship truth,1
2057,wrote one op ed supporting president bush nomination made would made nomination let point,1
2058,say op ed,1
2059,donald actually cared,1
2060,said op ed,1
2061,donald please know hard interrupt try,1
2062,yeah know said op ed,1
2063,breathe breathe breathe,1
2064,lyin ted,1
2065,breathe know hard know hard,1
2066,done yoga answer question,1
2067,unbelievable,1
2068,really hope see yoga stage,1
2069,well flexible never know,1
2070,fact care conservative supreme court justice support jimmy carter president care conservative supreme court justice support john kerry president donald care conservative supreme court justice support harry reid senate majority leader care conservative supreme court justice write four check hillary clinton president care second amendment religious liberty anything else,1
2071,well first think seen throughout campaign donald shown seriousness issue foreign policy simply whether structure military even today asked question issue commander following lead killing family terrorist answer basically tell going true foreign policy consequential think much future depends know see lot young people event around country feel great come always despite hardship moment honestly believe today millennials chance greatest generation year really world today hundred million people afford client customer partner people collaborate happen world dangerous unstable require strong american leadership next president united state going eight year mess foreign policy clean hillary clinton quite frankly someone simply shown intellectual curiosity interest learning complicated issue donald simply,1
2072,well let say gotten know marco period time believe leader believe,1
2073,answer question,1
2074,answer leader frankly say tell tell simple simple dangerous place depleted military totally depleted way vet treated horribly going take care vet going start taking care vet properly like,1
2075,going build military going get equipment want equipment sold u somebody gave governor campaign contribution ok going get equipment general soldier want prove great leader know interesting talk poll every single poll come isi military border say far trump best,1
2076,yeah want couple point pressed policy issue show understanding foreign policy reaction attack somebody else name bottom line going repeat world today complicated complex certainly certainly lifetime anybody today indeed lunatic north korea nuclear weapon indeed chinese government taking important shipping lane world vladimir putin expressed admiration donald,1
2077,wrong wrong,1
2078,expressed admiration,1
2079,wrong,1
2080,donald said strong leader,1
2081,wrong,1
2082,dividing europe,1
2083,said good thing,1
2084,right going finish statement,1
2085,yeah finish,1
2086,also sowing instability middle east iran going get billion sanction relief radical jihadist spreading world time seriousness issue yet answer single serious question give u detailed answer foreign policy time asked,1
2087,let tell first hearing man long talking putin putin said say putin putin said nice thing say nicely nice actually could get along russia could get along foreign country instead spending trillion trillion dollar talking flint michigan talking place need rebuild infrastructure country nice got along world maybe russia could help u quest get rid isi et cetera et cetera,1
2088,yes yes,1
2089,well right news disturbing kim jong un put nuclear weapon ready state glad sending another carrier group south china sea glad congress passed sanction north korea result failure clinton administration two decade ago negotiated deal north korea lifting sanction allowing billion dollar flow used money develop nuclear weapon first place much harder position lunatic nuclear weapon extent constrains option need moving carrier carrier group south china sea need putting place missile defense thaad missile defense system south korea need pursuing space based missile defense one advantage space based missile defense missile launch north korea missile launch iran space based missile defense take one two three missile cross damage also need putting pressure china north korea effectively client state china happen strong commander chief devoted keeping country safe,1
2090,see,1
2091,pretty good one,1
2092,course,1
2093,biting let take around world ok let look going take quickly russia need tell going arm ukrainian defensive lethal weapon going tell putin attack anybody eastern europe nato attack finland sweden nato consider attack u understand secondly would tell chinese south china sea stop hacking u going beef cyber command going position able take system continue let move middle east egyptian know last leg attack isi jordanian really friend know risk saudi gulf state ally really similar aim need bring closer u turkey critical avenue middle east bring towards west towards east,1
2094,joint good human intelligence called semi trip around world gave time finish trip,1
2095,thank,1
2096,support republican nominee,1
2097,support donald republican nominee let tell democrat two people left race one socialist america want socialist country want socialist country move socialist country one fbi investigation fbi investigation lied family victim benghazi anyone lie family victim lost life service country never commander chief united state,1
2098,must defeat hillary clinton,1
2099,yes gave word would endeavored every day senate said would know tuesday saw overwhelming victory state texas texas percent say powerful affirmation people know best people campaigned made promise elect lead fight obamacare lead fight amnesty lead fight debt fight bill right right every day people texas said kept word president,1
2100,yeah kind think said done nominee let also,1
2101,let also say remember,1
2102,little engine yeah look arena arena people watching arena traveling working spend time away family arena enter special circle want respect people arena end nominee sometimes make little bit hard know support whoever republican nominee president,1
2103,even,1
2104,let start saying,1
2105,ok proud million million people come republican party last little come republican party way democrat losing people trend taking place biggest thing happening politics proud part going give credit even though deserve answer yes,1
2106,yes yes,1
2107,well lady gentleman love michigan want say record able solve biggest problem talk theory washington helping people get healthier economic situation done ohio made progress ohio left one behind left behind mentally ill drug addicted working poor developmental disabled raised minority community president united state go back washington take formula used fix problem washington work send power fix community neighborhood state together restore spirit america know want thank,1
2108,well know unusual election cycle continues lot problem america people truly hurting election confronting problem also embracing opportunity believe st century hold potential greatest era history united state get election right act need done leave child freest prosperous american ever lived st century greatest era amazing story america ask everyone vote join effort marcorubio com,1
2109,want talk every soldier sailor airman marine want talk every mom dad sister brother son daughter someone fighting country seven year commander chief believe sends combat rule engagement tie arm behind back wrong immoral january end want also talk police officer firefighter first responder left behind president starting january back,1
2110,thank going bring job back united state like nobody else going fix depleted military going take care vet going strengthen border going proud country year elected president thank,1
2111,someone tried describe today america year ago would listened disbelief american know nation heading abyss destruction secondary divisiveness fiscal irresponsibility failure lead marco donald ted john solve problem trying destroy need looking solution tonight u american people,1
2112,well know way even getting ready earlier sitting green room watching early coverage know father carried mail back father coal miner mother mother immigrant could barely speak english standing stage pretty remarkable want tell lot young people watching tonight whatever want life america amazing country kid like grow run president united state stage tonight young people hope dream pursue shoot star america great thank wolf,1
2113,well thank election decide identity america ist century part primary find identity party movement thirty six year ago ronald reagan george h bush began reagan revolution generation defined conservatism limited government free enterprise strong national defense also appealed hope dream decide still kind party still kind movement simply going become party prey people anger fear hope remain conservative movement appeal hope dream belief america always better future story history,1
2114,welcome texas,1
2115,texas provided family hope mom became first family ever go college dad fled cuba washed dish making cent hour pay way university texas graduated high school second baptist far away ran senate promised million texan would fight every day washington boss tell travel state democrat tell vote said would president,1
2116,thank whole theme make america great win anymore country win trade win military isi even knock isi believe win capacity healthcare terrible health care obamacare going repealed replaced win look border like swiss cheese everybody pours going make great country going start winning going win lot going big difference believe going big difference,1
2117,first charge amnesty leader ask marco debating every debate far coming back number one even talking asked first question opening talked illegals immigration even big subject either country country least million people country came illegally go come back come back best process come back legally come back process may quick process think fair fine going get line people best come back going come back process,1
2118,know people get forgotten debate immigration hardworking men woman country million american losing job million legal immigrant losing job seeing wage driven know past couple week wall street journal interesting article state arizona arizona put tough law illegal immigration result illegal immigrant fled state happened interesting article business owner complained wage pay worker went perspective bad thing state arizona seen dollar spending welfare prison education dropped hundred million dollar american matter legal immigrant arizona seeing unemployment drop seeing wage rise need fighting listen always welcomed legal immigrant think mistake forgive break law allow become citizen led fight granting citizenship illegally thing president,1
2119,well glad ted mentioned arizona probably toughest man border sheriff joe arpaio two day ago totally endorsed thank,1
2120,senator cruz called immigration plan amnesty add comparing president obama say support allowing undocumented immigrant legal status united state background check paying fine paying tax claim correct,1
2121,well first anything abundantly clear president united state anything immigration going secure border physical border mexico visa overstays percent problem right also need e verify entry exit tracking system forth happens anything else see american people willing support donald mentioned mentioned answer position immigration driven debate well truth though lot position taking new talked need pathway citizenship donald criticized mitt romney saying mitt lost election self deportation even today saw report one newspaper donald hired significant number people country take job american could filled mom dad mom maid hotel instead hiring american like brought thousand people world fill job instead think important issue think realizing increasingly important issue country debated year finally need solved,1
2122,well first self deportation people going leave soon see others going look dwight eisenhower started moving people rest left self deportation really define way define going get go rest going go far people hired various part florida absolute prime season like palm beach location could get help season people want part time job part time job seasonal day job day job get everybody agrees part time job needed might well close door get help hot hot section florida,1
2123,point made criticized mitt romney self deportation said strategy self deportation lost election think people florida would surprised fact article today interviewed number people would willing job would willing hire,1
2124,criticized mitt romney losing election election failed president ran terrible campaign terrible candidate criticize mitt romney mean ran,1
2125,excuse ran one terrible campaign election,1
2126,well fact agree wished would fact criticize using term self deportation mean record people look right online want reiterate think really important point think fine important point raise discus immigration big issue texas huge issue country also think going claim one lifted campaign acknowledge example person stage ever fined hiring people work project illegally hired worker poland,1
2127,one stage hired people hired anybody,1
2128,fact people,1
2129,way hired way hired ten thousand people job hired nobody,1
2130,yes hired thousand another country,1
2131,nothing problem credit card et cetera tell,1
2132,let say let finish statement important,1
2133,hired one person liar,1
2134,hired worker poland pay million dollar judgment,1
2135,wrong wrong totally wrong,1
2136,fact people look sure people googling right look trump polish worker see million dollar hiring illegal worker one project,1
2137,happened,1
2138,hired ten thousand people lifetime ten thousand,1
2139,many country instead hiring american,1
2140,quiet quiet,1
2141,let talk hired ten thousand people brings something year ago worked well everybody happy,1
2142,paid million dollar,1
2143,way law totally different whole different world,1
2144,hired people nobody hired anybody,1
2145,well existing law provides deported come back legally citizen come back existing law let say wolf really find amazing donald belief one discovered issue illegal immigration tell ran senate state texas ran promising lead fight amnesty promising fight build wall fight gang eight amnesty bill donald firing dennis rodman celebrity apprentice,1
2146,indeed look gang eight one individual stage broke promise men woman elected wrote amnesty bill look eight member gang eight donald gave three democrat two republican funding open border politician surprised fight open border think want know actually secure border follow ought ask record candidate president fighting secure border stop amnesty one stage record way marco exactly right federal court found donald guilty part conspiracy hire people illegally entered million judgment,1
2147,say said loud clear said year many people sitting right audience right lobbyist special interest donor audience packed packed amazing relationship politician politician democrat republican businessman one magazine said world class businessman friendly everybody got along everybody get along nobody one republican one republican senator work every day life although skipped lot time minor detail one republican senator backing one endorsement one republican senator work people ashamed,1
